file,ZCA,thisDate,start_Time,end_Time,errors,btryDead,warnings,buffer,first_btry,last_btry,mean_temp,min_temp,mid_n_temp
F:/2015 ZCA Files/CNLP_3/CNLP_3_SW_BAT_014/SN324717 2015-06-02 log.csv,a:/SN324717 2015-06-02.zca,2015-06-02,20:34:05,06:35:40,0,NA,0,0,12:00:00,06:31:03,1852.0,1475.0,2244.0
F:/2015 ZCA Files/CNLP_3/CNLP_3_SW_BAT_014/SN324717 2015-06-03 log.csv,a:/SN324717 2015-06-03.zca,2015-06-03,20:34:47,06:35:18,0,NA,0,0,12:00:00,06:31:43,1870.0,1800.0,1819.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NE_BAT_038/SN314282 2015-07-09 log.csv,a:/SN314282 2015-07-09.zca,2015-07-09,20:45:00,06:45:20,0,NA,0,0,18:01:12,06:41:58,1622.0,1400.0,1625.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NE_BAT_038/SN314282 2015-07-10 log.csv,a:/SN314282 2015-07-10.zca,2015-07-10,20:44:34,06:46:03,0,NA,0,0,12:00:00,06:41:32,1909.0,1425.0,2088.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NE_BAT_038/SN314282 2015-07-11 log.csv,a:/SN314282 2015-07-11.zca,2015-07-11,20:44:06,06:46:48,0,NA,0,0,12:00:00,06:46:05,2007.0,1675.0,1944.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NE_BAT_038/SN314282 2015-07-12 log.csv,a:/SN314282 2015-07-12.zca,2015-07-12,20:43:37,06:47:33,0,NA,0,0,12:00:00,06:45:36,2033.0,1850.0,1894.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NE_BAT_038/SN314282 2015-07-13 log.csv,a:/SN314282 2015-07-13.zca,2015-07-13,20:43:05,06:48:19,0,NA,0,0,12:00:00,06:45:03,1813.0,1600.0,1800.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NE_BAT_038/SN314282 2015-07-14 log.csv,a:/SN314282 2015-07-14.zca,2015-07-14,20:42:31,06:49:07,0,NA,0,0,12:00:00,06:44:30,1961.0,1775.0,1812.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NE_BAT_038/SN314282 2015-07-15 log.csv,a:/SN314282 2015-07-15.zca,2015-07-15,20:41:55,06:49:55,0,NA,0,0,12:00:00,06:48:53,2097.0,1850.0,1956.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NW_BAT_002/SN314228 2015-07-09 log.csv,a:/SN314228 2015-07-09.zca,2015-07-09,20:45:09,06:45:37,0,NA,0,0,14:52:41,06:42:07,1712.0,1400.0,1794.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NW_BAT_002/SN314228 2015-07-10 log.csv,a:/SN314228 2015-07-10.zca,2015-07-10,20:44:44,06:46:20,0,NA,0,0,12:00:00,06:41:41,1961.0,1475.0,2144.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NW_BAT_002/SN314228 2015-07-11 log.csv,a:/SN314228 2015-07-11.zca,2015-07-11,20:44:16,06:47:04,0,NA,0,0,12:00:00,06:46:15,1950.0,1650.0,1925.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NW_BAT_002/SN314228 2015-07-12 log.csv,a:/SN314228 2015-07-12.zca,2015-07-12,20:43:46,06:47:50,0,NA,0,0,12:00:00,06:45:44,1908.0,1700.0,1719.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NW_BAT_002/SN314228 2015-07-13 log.csv,a:/SN314228 2015-07-13.zca,2015-07-13,20:43:15,06:48:36,0,NA,0,0,12:00:00,06:45:14,1742.0,1450.0,1731.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NW_BAT_002/SN314228 2015-07-14 log.csv,a:/SN314228 2015-07-14.zca,2015-07-14,20:42:41,06:49:23,0,NA,1,1,12:00:00,06:44:38,1868.0,1750.0,1756.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_NW_BAT_002/SN314228 2015-07-15 log.csv,a:/SN314228 2015-07-15.zca,2015-07-15,20:42:05,06:50:12,0,NA,0,0,12:00:00,06:49:05,2098.0,1900.0,1912.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SE_E1/SN314210 2015-07-09 log.csv,a:/SN314210 2015-07-09.zca,2015-07-09,20:44:49,06:45:23,0,NA,0,0,16:42:31,06:41:45,1813.0,1575.0,1825.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SE_E1/SN314210 2015-07-10 log.csv,a:/SN314210 2015-07-10.zca,2015-07-10,20:44:24,06:46:06,0,NA,0,0,12:00:00,06:41:21,2059.0,1650.0,2238.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SE_E1/SN314210 2015-07-11 log.csv,a:/SN314210 2015-07-11.zca,2015-07-11,20:43:56,06:46:50,0,NA,0,0,12:00:00,06:45:54,2323.0,2050.0,2319.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SE_E1/SN314210 2015-07-12 log.csv,a:/SN314210 2015-07-12.zca,2015-07-12,20:43:26,06:47:36,0,NA,0,0,12:00:00,06:45:24,2502.0,2250.0,2438.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SE_E1/SN314210 2015-07-13 log.csv,a:/SN314210 2015-07-13.zca,2015-07-13,20:42:54,06:48:22,0,NA,0,0,12:00:00,06:44:53,2277.0,1975.0,2338.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SE_E1/SN314210 2015-07-14 log.csv,a:/SN314210 2015-07-14.zca,2015-07-14,20:42:22,06:49:09,0,NA,0,0,12:00:00,06:44:20,2035.0,1825.0,1850.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SE_E1/SN314210 2015-07-15 log.csv,a:/SN314210 2015-07-15.zca,2015-07-15,20:41:45,06:49:58,0,NA,0,0,12:00:00,06:48:43,2244.0,1975.0,2181.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SW_BAT_006/SN314078 2015-07-09 log.csv,a:/SN314078 2015-07-09.zca,2015-07-09,20:45:04,06:45:49,0,NA,0,0,15:49:52,06:42:01,1452.0,1250.0,1412.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SW_BAT_006/SN314078 2015-07-10 log.csv,a:/SN314078 2015-07-10.zca,2015-07-10,20:44:39,06:46:32,0,NA,0,0,12:00:00,06:41:37,1743.0,1300.0,1900.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SW_BAT_006/SN314078 2015-07-11 log.csv,a:/SN314078 2015-07-11.zca,2015-07-11,20:44:11,06:47:16,0,NA,0,0,12:00:00,06:46:09,1755.0,1500.0,1788.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SW_BAT_006/SN314078 2015-07-12 log.csv,a:/SN314078 2015-07-12.zca,2015-07-12,20:43:42,06:48:01,0,NA,0,0,12:00:00,06:45:41,1780.0,1600.0,1812.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SW_BAT_006/SN314078 2015-07-13 log.csv,a:/SN314078 2015-07-13.zca,2015-07-13,20:43:10,06:48:47,0,NA,0,0,12:00:00,06:45:09,1652.0,1350.0,1706.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SW_BAT_006/SN314078 2015-07-14 log.csv,a:/SN314078 2015-07-14.zca,2015-07-14,20:42:36,06:49:35,0,NA,0,0,12:00:00,06:44:35,1800.0,1675.0,1694.0
F:/2015 ZCA Files/CNLP_4/CNLP_4_SW_BAT_006/SN314078 2015-07-15 log.csv,a:/SN314078 2015-07-15.zca,2015-07-15,20:42:00,06:50:23,0,NA,0,0,12:00:00,06:48:58,1946.0,1725.0,1788.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NE_987B/SN314253 2015-07-03 log.csv,a:/SN314253 2015-07-03.zca,2015-07-03,20:46:15,06:40:14,0,NA,0,0,15:25:20,06:38:12,1715.0,1525.0,1769.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NE_987B/SN314253 2015-07-04 log.csv,a:/SN314253 2015-07-04.zca,2015-07-04,20:46:01,06:40:49,0,NA,0,0,12:00:00,06:37:58,2306.0,2e3,2388.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NE_987B/SN314253 2015-07-05 log.csv,a:/SN314253 2015-07-05.zca,2015-07-05,20:45:46,06:41:26,0,NA,0,0,12:00:00,06:37:43,2143.0,1825.0,2256.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NE_987B/SN314253 2015-07-06 log.csv,a:/SN314253 2015-07-06.zca,2015-07-06,20:45:28,06:42:04,0,NA,0,0,12:00:00,06:37:24,1134.0,775.0,1225.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NE_987B/SN314253 2015-07-07 log.csv,a:/SN314253 2015-07-07.zca,2015-07-07,20:45:09,06:42:43,0,NA,0,0,12:00:00,06:42:06,1279.0,1075.0,1344.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NE_987B/SN314253 2015-07-08 log.csv,a:/SN314253 2015-07-08.zca,2015-07-08,20:44:47,06:43:24,0,NA,0,0,12:00:00,06:41:45,1524.0,1475.0,1500.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NE_987B/SN314253 2015-07-09 log.csv,a:/SN314253 2015-07-09.zca,2015-07-09,20:44:23,06:44:06,0,NA,0,0,12:00:00,06:41:19,1734.0,1625.0,1750.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NW_988C/SN314250 2015-07-04 log.csv,a:/SN314250 2015-07-04.zca,2015-07-04,20:46:13,06:40:58,0,NA,0,0,17:00:47,06:38:08,2364.0,2125.0,2431.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NW_988C/SN314250 2015-07-05 log.csv,a:/SN314250 2015-07-05.zca,2015-07-05,20:45:57,06:41:34,0,NA,0,0,12:00:00,06:37:53,2170.0,1825.0,2256.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NW_988C/SN314250 2015-07-06 log.csv,a:/SN314250 2015-07-06.zca,2015-07-06,20:45:40,06:42:13,0,NA,0,0,12:00:00,06:37:37,1198.0,750.0,1281.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NW_988C/SN314250 2015-07-07 log.csv,a:/SN314250 2015-07-07.zca,2015-07-07,20:45:20,06:42:52,0,NA,0,0,12:00:00,06:42:17,1412.0,1175.0,1475.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_NW_988C/SN314250 2015-07-08 log.csv,a:/SN314250 2015-07-08.zca,2015-07-08,20:44:59,02:35:14,1,02:35:14,1,0,12:00:00,02:35:14,1558.0,1525.0,1525.0
F:/2015 ZCA Files/CNLP_5/CNLP_5_SE_BAT_028/SN314265 2015-07-03 log.csv,a:/SN314265 2015-07-03.zca,2015-07-03,20:45:55,22:12:48,1,22:12:48,1,0,14:02:39,22:12:48,2195.0,2050.0,NaN
F:/2015 ZCA Files/CNLP_6/CNLP_6_NW_BAT_034/SN314120 2015-05-30 log.csv,a:/SN314120 2015-05-30.zca,2015-05-30,12:03:32,12:03:56,1,NA,0,0,12:03:01,12:03:32,1875.0,1800.0,NaN
F:/2015 ZCA Files/CNLP_6/CNLP_6_NW_BAT_034/SN314120 2015-06-04 log.csv,a:/SN314120 2015-06-04.zca,2015-06-04,20:36:49,06:34:12,0,NA,0,0,15:21:03,06:33:47,1880.0,1525.0,2e3
F:/2015 ZCA Files/CNLP_6/CNLP_6_NW_BAT_034/SN314120 2015-06-05 log.csv,a:/SN314120 2015-06-05.zca,2015-06-05,20:37:29,06:33:53,0,NA,0,0,12:00:00,06:29:26,1950.0,1850.0,1969.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_NW_BAT_034/SN314120 2015-06-06 log.csv,a:/SN314120 2015-06-06.zca,2015-06-06,20:38:08,06:33:37,0,NA,0,0,12:00:00,06:30:04,1870.0,1500.0,1862.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_NW_BAT_034/SN314120 2015-06-07 log.csv,a:/SN314120 2015-06-07.zca,2015-06-07,20:38:46,06:33:22,0,NA,0,0,12:00:00,06:30:43,1598.0,1350.0,1600.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_NW_BAT_034/SN314120 2015-06-08 log.csv,a:/SN314120 2015-06-08.zca,2015-06-08,20:39:22,06:33:10,0,NA,0,0,12:00:00,06:31:18,1943.0,1625.0,2033.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_NW_BAT_034/SN314120 2015-06-09 log.csv,a:/SN314120 2015-06-09.zca,2015-06-09,20:39:56,06:33:00,0,NA,0,0,12:00:00,06:31:52,2282.0,1725.0,2575.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-02 log.csv,a:/SN314237 2015-06-02.zca,2015-06-02,20:34:55,06:34:45,0,NA,0,0,13:56:21,06:31:52,1839.0,1500.0,2175.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-03 log.csv,a:/SN314237 2015-06-03.zca,2015-06-03,20:35:38,06:34:22,0,NA,0,0,12:00:00,06:32:33,1854.0,1675.0,1900.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-04 log.csv,a:/SN314237 2015-06-04.zca,2015-06-04,20:36:20,06:34:02,0,NA,0,0,12:00:00,06:33:16,1891.0,1600.0,2006.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-05 log.csv,a:/SN314237 2015-06-05.zca,2015-06-05,20:37:01,06:33:43,0,NA,0,0,12:00:00,06:28:57,1976.0,1850.0,1969.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-06 log.csv,a:/SN314237 2015-06-06.zca,2015-06-06,20:37:40,06:33:27,0,NA,0,0,12:00:00,06:29:35,1984.0,1650.0,2012.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-07 log.csv,a:/SN314237 2015-06-07.zca,2015-06-07,20:38:17,06:33:12,0,NA,0,0,12:00:00,06:30:13,1624.0,1350.0,1681.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-08 log.csv,a:/SN314237 2015-06-08.zca,2015-06-08,20:38:53,06:33:00,0,NA,0,0,12:00:00,06:30:48,1883.0,1600.0,1856.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SE_BAT_023/SN314237 2015-06-09 log.csv,a:/SN314237 2015-06-09.zca,2015-06-09,20:39:28,06:32:50,0,NA,0,0,12:00:00,06:31:23,2037.0,1625.0,2106.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SW_BAT_044/SN314196 2015-06-02 log.csv,a:/SN314196 2015-06-02.zca,2015-06-02,20:35:05,06:34:49,0,NA,0,0,16:57:41,06:32:03,1864.0,1575.0,2175.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SW_BAT_044/SN314196 2015-06-03 log.csv,a:/SN314196 2015-06-03.zca,2015-06-03,20:35:49,06:34:26,0,NA,0,0,12:00:00,06:32:46,1862.0,1725.0,1819.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SW_BAT_044/SN314196 2015-06-04 log.csv,a:/SN314196 2015-06-04.zca,2015-06-04,20:36:30,06:34:06,0,NA,0,0,12:00:00,06:33:27,1972.0,1675.0,2100.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SW_BAT_044/SN314196 2015-06-05 log.csv,a:/SN314196 2015-06-05.zca,2015-06-05,20:37:10,06:33:47,0,NA,0,0,12:00:00,06:29:07,2051.0,1950.0,2050.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SW_BAT_044/SN314196 2015-06-06 log.csv,a:/SN314196 2015-06-06.zca,2015-06-06,20:37:49,06:33:31,0,NA,0,0,12:00:00,06:29:45,2056.0,1775.0,2075.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SW_BAT_044/SN314196 2015-06-07 log.csv,a:/SN314196 2015-06-07.zca,2015-06-07,20:38:28,06:33:17,0,NA,0,0,12:00:00,06:30:25,1662.0,1400.0,1675.0
F:/2015 ZCA Files/CNLP_6/CNLP_6_SW_BAT_044/SN314196 2015-06-08 log.csv,a:/SN314196 2015-06-08.zca,2015-06-08,20:39:03,22:47:02,1,22:47:02,1,0,12:00:00,22:47:02,2272.0,2025.0,NaN
F:/2015 ZCA Files/CNLP_7/CNLP_7_NE_BAT_205/SN314226 2015-07-04 log.csv,a:/SN314226 2015-07-04.zca,2015-07-04,20:46:10,06:40:25,0,NA,0,0,16:13:24,06:38:07,2434.0,2200.0,2475.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NE_BAT_205/SN314226 2015-07-05 log.csv,a:/SN314226 2015-07-05.zca,2015-07-05,20:45:55,06:41:02,0,NA,2,2,12:00:00,06:37:49,2236.0,1875.0,2400.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NE_BAT_205/SN314226 2015-07-06 log.csv,a:/SN314226 2015-07-06.zca,2015-07-06,20:45:37,06:41:40,0,NA,0,0,12:00:00,06:37:33,1336.0,875.0,1456.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NE_BAT_205/SN314226 2015-07-07 log.csv,a:/SN314226 2015-07-07.zca,2015-07-07,20:45:17,06:42:20,0,NA,0,0,12:00:00,06:42:14,1416.0,1175.0,1444.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NE_BAT_205/SN314226 2015-07-08 log.csv,a:/SN314226 2015-07-08.zca,2015-07-08,20:44:56,06:43:01,0,NA,0,0,12:00:00,06:41:52,1634.0,1600.0,1600.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NE_BAT_205/SN314226 2015-07-09 log.csv,a:/SN314226 2015-07-09.zca,2015-07-09,20:44:32,06:43:43,0,NA,0,0,12:00:00,06:41:28,1817.0,1650.0,1781.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NW_BAT_010/SN314091 2015-07-04 log.csv,a:/SN314091 2015-07-04.zca,2015-07-04,20:46:36,06:40:40,0,NA,0,0,14:39:01,06:38:29,2417.0,2175.0,2500.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NW_BAT_010/SN314091 2015-07-05 log.csv,a:/SN314091 2015-07-05.zca,2015-07-05,20:46:20,06:41:17,0,NA,0,0,12:00:00,06:38:16,2149.0,1800.0,2288.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NW_BAT_010/SN314091 2015-07-06 log.csv,a:/SN314091 2015-07-06.zca,2015-07-06,20:46:02,06:41:56,0,NA,0,0,12:00:00,06:37:59,1487.0,1e3,1675.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NW_BAT_010/SN314091 2015-07-07 log.csv,a:/SN314091 2015-07-07.zca,2015-07-07,20:45:43,06:42:35,0,NA,0,0,12:00:00,06:37:38,1488.0,1275.0,1569.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NW_BAT_010/SN314091 2015-07-08 log.csv,a:/SN314091 2015-07-08.zca,2015-07-08,20:45:21,06:43:16,0,NA,0,0,12:00:00,06:42:19,1594.0,1575.0,1575.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_NW_BAT_010/SN314091 2015-07-09 log.csv,a:/SN314091 2015-07-09.zca,2015-07-09,20:44:58,06:43:58,0,NA,0,0,12:00:00,06:41:55,1874.0,1650.0,1912.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SE_H2/SN314150 2015-07-04 log.csv,a:/SN314150 2015-07-04.zca,2015-07-04,20:46:04,06:40:28,0,NA,0,0,15:28:20,06:38:01,2448.0,2200.0,2500.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SE_H2/SN314150 2015-07-05 log.csv,a:/SN314150 2015-07-05.zca,2015-07-05,20:45:48,06:41:05,0,NA,0,0,12:00:00,06:37:45,2265.0,1925.0,2438.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SE_H2/SN314150 2015-07-06 log.csv,a:/SN314150 2015-07-06.zca,2015-07-06,20:45:31,06:41:43,0,NA,0,0,12:00:00,06:37:28,1330.0,850.0,1538.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SE_H2/SN314150 2015-07-07 log.csv,a:/SN314150 2015-07-07.zca,2015-07-07,20:45:11,06:42:23,0,NA,0,0,12:00:00,06:42:09,1396.0,1175.0,1450.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SE_H2/SN314150 2015-07-08 log.csv,a:/SN314150 2015-07-08.zca,2015-07-08,20:44:49,06:43:04,0,NA,0,0,12:00:00,06:41:46,1652.0,1625.0,1625.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SE_H2/SN314150 2015-07-09 log.csv,a:/SN314150 2015-07-09.zca,2015-07-09,20:44:25,06:43:46,0,NA,0,0,12:00:00,06:41:22,1857.0,1700.0,1850.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SW_M2/SN314289 2015-07-04 log.csv,a:/SN314289 2015-07-04.zca,2015-07-04,20:46:22,06:40:48,0,NA,0,0,18:11:41,06:38:18,2355.0,2075.0,2444.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SW_M2/SN314289 2015-07-05 log.csv,a:/SN314289 2015-07-05.zca,2015-07-05,20:46:06,06:41:25,0,NA,0,0,12:00:00,06:38:03,2169.0,1850.0,2262.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SW_M2/SN314289 2015-07-06 log.csv,a:/SN314289 2015-07-06.zca,2015-07-06,20:45:49,06:42:03,0,NA,0,0,12:00:00,06:37:46,1175.0,750.0,1262.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SW_M2/SN314289 2015-07-07 log.csv,a:/SN314289 2015-07-07.zca,2015-07-07,20:45:29,06:42:43,0,NA,0,0,12:00:00,06:42:26,1317.0,1125.0,1375.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SW_M2/SN314289 2015-07-08 log.csv,a:/SN314289 2015-07-08.zca,2015-07-08,20:45:07,06:43:24,0,NA,0,0,12:00:00,06:42:02,1557.0,1525.0,1525.0
F:/2015 ZCA Files/CNLP_7/CNLP_7_SW_M2/SN314289 2015-07-09 log.csv,a:/SN314289 2015-07-09.zca,2015-07-09,20:44:43,06:44:06,0,NA,0,0,12:00:00,06:41:41,1786.0,1650.0,1738.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NE_BAT_047/SN314299 2015-07-08 log.csv,a:/SN314299 2015-07-08.zca,2015-07-08,20:43:51,06:41:07,0,NA,0,0,13:50:44,06:40:49,1530.0,1425.0,1444.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NE_BAT_047/SN314299 2015-07-09 log.csv,a:/SN314299 2015-07-09.zca,2015-07-09,20:43:27,06:41:49,0,NA,0,0,12:00:00,06:40:25,1776.0,1650.0,1825.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NE_BAT_047/SN314299 2015-07-10 log.csv,a:/SN314299 2015-07-10.zca,2015-07-10,20:43:01,06:42:33,0,NA,0,0,12:00:00,06:39:58,2064.0,1675.0,2125.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NE_BAT_047/SN314299 2015-07-11 log.csv,a:/SN314299 2015-07-11.zca,2015-07-11,20:42:32,00:46:15,1,00:46:15,1,0,12:00:00,00:46:15,2246.0,1975.0,2062.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NW_I1/SN314196 2015-07-08 log.csv,a:/SN314196 2015-07-08.zca,2015-07-08,20:44:18,06:41:35,0,NA,0,0,13:00:37,06:41:17,1570.0,1475.0,1500.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NW_I1/SN314196 2015-07-09 log.csv,a:/SN314196 2015-07-09.zca,2015-07-09,20:43:54,06:42:18,0,NA,0,0,12:00:00,06:40:52,1708.0,1525.0,1706.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NW_I1/SN314196 2015-07-10 log.csv,a:/SN314196 2015-07-10.zca,2015-07-10,20:43:28,06:43:01,0,NA,0,0,12:00:00,06:40:26,2070.0,1725.0,2150.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NW_I1/SN314196 2015-07-11 log.csv,a:/SN314196 2015-07-11.zca,2015-07-11,20:43:00,06:43:46,0,NA,0,0,12:00:00,06:39:58,2221.0,2025.0,2256.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NW_I1/SN314196 2015-07-12 log.csv,a:/SN314196 2015-07-12.zca,2015-07-12,20:42:29,06:44:32,0,NA,0,0,12:00:00,06:44:23,2359.0,2150.0,2262.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_NW_I1/SN314196 2015-07-13 log.csv,a:/SN314196 2015-07-13.zca,2015-07-13,20:41:57,06:45:19,0,NA,0,0,12:00:00,06:43:56,2216.0,1800.0,2312.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SE_H3/SN314239 2015-07-08 log.csv,a:/SN314239 2015-07-08.zca,2015-07-08,20:43:56,06:41:28,0,NA,0,0,12:00:00,06:40:53,1470.0,1375.0,1400.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SE_H3/SN314239 2015-07-09 log.csv,a:/SN314239 2015-07-09.zca,2015-07-09,20:43:32,06:42:10,0,NA,0,0,12:00:00,06:40:29,1603.0,1450.0,1588.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SE_H3/SN314239 2015-07-10 log.csv,a:/SN314239 2015-07-10.zca,2015-07-10,20:43:06,06:42:53,0,NA,0,0,12:00:00,06:40:02,2002.0,1625.0,2088.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SE_H3/SN314239 2015-07-11 log.csv,a:/SN314239 2015-07-11.zca,2015-07-11,20:42:38,06:43:38,0,NA,0,0,12:00:00,06:39:35,2098.0,1800.0,2131.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SE_H3/SN314239 2015-07-12 log.csv,a:/SN314239 2015-07-12.zca,2015-07-12,20:42:08,06:44:24,0,NA,0,0,12:00:00,06:44:07,2201.0,1975.0,2175.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SE_H3/SN314239 2015-07-13 log.csv,a:/SN314239 2015-07-13.zca,2015-07-13,20:41:36,06:45:11,0,NA,0,0,12:00:00,06:43:33,2039.0,1750.0,2106.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SW_F2/SN314070 2015-07-08 log.csv,a:/SN314070 2015-07-08.zca,2015-07-08,20:43:58,06:41:33,0,NA,0,0,12:00:00,06:40:55,1510.0,1425.0,1450.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SW_F2/SN314070 2015-07-09 log.csv,a:/SN314070 2015-07-09.zca,2015-07-09,20:43:35,06:42:16,0,NA,0,0,12:00:00,06:40:33,1614.0,1425.0,1600.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SW_F2/SN314070 2015-07-10 log.csv,a:/SN314070 2015-07-10.zca,2015-07-10,20:43:08,06:42:59,0,NA,0,0,12:00:00,06:40:06,2022.0,1625.0,2100.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SW_F2/SN314070 2015-07-11 log.csv,a:/SN314070 2015-07-11.zca,2015-07-11,20:42:40,06:43:44,0,NA,0,0,12:00:00,06:39:37,2155.0,1825.0,2225.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SW_F2/SN314070 2015-07-12 log.csv,a:/SN314070 2015-07-12.zca,2015-07-12,20:42:10,06:44:29,0,NA,0,0,12:00:00,06:44:08,2338.0,2100.0,2388.0
F:/2015 ZCA Files/CNLP_8/CNLP_8_SW_F2/SN314070 2015-07-13 log.csv,a:/SN314070 2015-07-13.zca,2015-07-13,20:41:38,06:45:16,0,NA,0,0,12:00:00,06:43:36,2179.0,1875.0,2250.0
